"uid"	"city_name"	"offense_code"	"offense_type"	"offense_group"	"offense_against"	"date_single"	"longitude"	"latitude"	"location_type"	"location_category"	"census_block"	"date_start"	"date_end"
"707"	1258796	"Austin"	"13A"	"aggravated assault"	"assault offenses"	"persons"	2018-11-10 02:01:00	-97.730144	30.31935	"residence"	"residence"	"484530003053011"	NA	NA
"708"	1258877	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-11-10 12:48:00	-97.806549	30.470556	"other retail"	"retail"	"484910203182000"	NA	NA
"709"	1259080	"Austin"	"23G"	"theft of motor vehicle parts or accessories"	"larceny/theft offenses"	"property"	2018-11-11 12:00:00	-97.69006	30.32686	"residence"	"residence"	"484530018111010"	NA	NA
"710"	1259144	"Austin"	"13A"	"aggravated assault"	"assault offenses"	"persons"	2018-11-11 18:47:00	-97.680833	30.322382	"residence"	"residence"	"484530021122002"	NA	NA
"711"	1259383	"Austin"	"13A"	"aggravated assault"	"assault offenses"	"persons"	2018-11-12 23:47:00	-97.70543	30.392874	"residence"	"residence"	"484530018442011"	NA	NA
"712"	1259447	"Austin"	"13C"	"intimidation"	"assault offenses"	"persons"	2018-11-13 11:24:00	-97.679711	30.334257	"office"	"commercial"	"484530018341015"	NA	NA
"713"	1259558	"Austin"	"290"	"destruction/damage/vandalism of property (except arson)"	"destruction/damage/vandalism of property (except arson)"	"property"	2018-11-13 19:55:00	-97.734674	30.267553	"government"	"government"	"484530011001056"	NA	NA
"714"	1259754	"Austin"	"13A"	"aggravated assault"	"assault offenses"	"persons"	2018-11-14 18:08:00	-97.725988	30.363818	"school"	"education"	"484530018181017"	NA	NA
"715"	1259757	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-11-14 18:16:00	-97.666884	30.202008	"other transportation"	"transportation"	"484539800001006"	NA	NA
"716"	1259765	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-11-14 19:00:00	-97.731967	30.232558	"residence"	"residence"	"484530023152000"	NA	NA
"717"	1259951	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-11-15 18:30:00	-97.734655	30.293101	"residence"	"residence"	"484530005001007"	NA	NA
"718"	1260099	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-11-16 09:00:00	-97.784288	30.204363	"vehicle parking"	"open space"	"484530024101009"	NA	NA
"719"	1260154	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-11-16 14:11:00	-97.754395	30.220003	"other"	"other"	"484530023084002"	NA	NA
"720"	1260167	"Austin"	"290"	"destruction/damage/vandalism of property (except arson)"	"destruction/damage/vandalism of property (except arson)"	"property"	2018-11-16 15:27:00	-97.68835	30.33174	"residence"	"residence"	"484530018122002"	NA	NA
"721"	1260177	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-11-16 16:14:00	-97.792688	30.189332	"residence"	"residence"	"484530024242019"	NA	NA
"722"	1260180	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-11-16 16:45:00	-97.684316	30.28523	"supermarket"	"retail"	"484530021092000"	NA	NA
"723"	1260187	"Austin"	"13A"	"aggravated assault"	"assault offenses"	"persons"	2018-11-16 17:24:00	-97.773198	30.489403	"vehicle parking"	"open space"	"484910205081007"	NA	NA
"724"	1260221	"Austin"	"22U"	"other burglary/breaking & entering"	"burglary/breaking & entering"	"property"	2018-11-16 20:07:00	-97.721122	30.370722	"other"	"other"	"484530018181002"	NA	NA
"725"	1260224	"Austin"	"90C"	"disorderly conduct"	"disorderly conduct"	"society"	2018-11-16 20:12:00	-97.710805	30.335815	"residence"	"residence"	"484530015034000"	NA	NA
"726"	1260502	"Austin"	"35A"	"drug/narcotic violations"	"drug/narcotic offenses"	"society"	2018-11-17 22:43:00	-97.73067	30.234512	"street"	"street"	"484530023151001"	NA	NA
"727"	1260553	"Austin"	"13A"	"aggravated assault"	"assault offenses"	"persons"	2018-11-18 01:45:00	-97.723121	30.400846	"bar/club"	"leisure"	"484530018491013"	NA	NA
"728"	1260607	"Austin"	"35A"	"drug/narcotic violations"	"drug/narcotic offenses"	"society"	2018-11-18 09:29:00	-97.697671	30.344303	"hotel"	"hotel"	"484530018043009"	NA	NA
"729"	1260684	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-11-18 18:15:00	-97.792444	30.160568	"vehicle parking"	"open space"	"484530024211012"	NA	NA
"730"	1260715	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-11-18 22:00:00	-97.859295	30.223574	"office"	"commercial"	"484530017381012"	NA	NA
"731"	1260771	"Austin"	"22U"	"other burglary/breaking & entering"	"burglary/breaking & entering"	"property"	2018-11-19 04:20:00	-97.699721	30.358757	"residence"	"residence"	"484530018191012"	NA	NA
"732"	1260777	"Austin"	"90J"	"trespass of real property"	"trespass of real property"	"society"	2018-11-19 06:30:00	-97.743118	30.268497	"other retail"	"retail"	"484530011001088"	NA	NA
"733"	1260792	"Austin"	"13A"	"aggravated assault"	"assault offenses"	"persons"	2018-11-19 09:30:00	-97.64214	30.278248	"government"	"government"	"484530022083000"	NA	NA
"734"	1260990	"Austin"	"22U"	"other burglary/breaking & entering"	"burglary/breaking & entering"	"property"	2018-11-20 03:00:00	-97.754075	30.303018	"residence"	"residence"	"484530016031012"	NA	NA
"735"	1261102	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-11-20 17:00:00	-97.739394	30.268543	"vehicle parking"	"open space"	"484530011001064"	NA	NA
"736"	1261152	"Austin"	"290"	"destruction/damage/vandalism of property (except arson)"	"destruction/damage/vandalism of property (except arson)"	"property"	2018-11-20 22:59:00	-97.725538	30.262544	"residence"	"residence"	"484530009024023"	NA	NA
"737"	1261211	"Austin"	"13A"	"aggravated assault"	"assault offenses"	"persons"	2018-11-21 09:48:00	-97.756509	30.197248	"residence"	"residence"	"484530024112003"	NA	NA
"738"	1261390	"Austin"	"90D"	"driving under the influence"	"driving under the influence"	"society"	2018-11-22 02:13:00	-97.746534	30.256902	"street"	"street"	"484530014011001"	NA	NA
"739"	1261467	"Austin"	"90Z"	"all other offenses"	"all other offenses"	"other"	2018-11-22 16:47:00	-97.697556	30.324154	"residence"	"residence"	"484530018121002"	NA	NA
"740"	1261468	"Austin"	"90D"	"driving under the influence"	"driving under the influence"	"society"	2018-11-22 16:48:00	-97.791989	30.358325	"street"	"street"	"484530017611029"	NA	NA
"741"	1261521	"Austin"	"90Z"	"all other offenses"	"all other offenses"	"other"	2018-11-22 22:00:00	-97.695038	30.435245	"residence"	"residence"	"484530018472006"	NA	NA
"742"	1261522	"Austin"	"23C"	"shoplifting"	"larceny/theft offenses"	"property"	2018-11-22 22:02:00	-97.67023	30.422595	"vehicle parking"	"open space"	"484530018391001"	NA	NA
"743"	1261525	"Austin"	"26B"	"credit card/automated teller machine fraud"	"fraud offenses (except counterfeiting/forgery and bad checks)"	"property"	2018-11-22 22:30:00	-97.707109	30.281601	"residence"	"residence"	"484530008021004"	NA	NA
"744"	1261906	"Austin"	"35A"	"drug/narcotic violations"	"drug/narcotic offenses"	"society"	2018-11-24 16:04:00	-97.704723	30.332794	"street"	"street"	"484530015034009"	NA	NA
"745"	1261996	"Austin"	"35A"	"drug/narcotic violations"	"drug/narcotic offenses"	"society"	2018-11-24 22:44:00	-97.687349	30.357961	"street"	"street"	"484530018333005"	NA	NA
"746"	1262056	"Austin"	"90C"	"disorderly conduct"	"disorderly conduct"	"society"	2018-11-25 05:41:00	-97.741105	30.261446	"residence"	"residence"	"484530011002006"	NA	NA
"747"	1262067	"Austin"	"90J"	"trespass of real property"	"trespass of real property"	"society"	2018-11-25 08:48:00	-97.75615	30.218765	"supermarket"	"retail"	"484530024031004"	NA	NA
"748"	1262089	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-11-25 12:00:00	-97.806549	30.470556	"other retail"	"retail"	"484910203182000"	NA	NA
"749"	1262102	"Austin"	"90C"	"disorderly conduct"	"disorderly conduct"	"society"	2018-11-25 13:30:00	-97.718693	30.40943	"green space"	"open space"	"484530018492000"	NA	NA
"750"	1262138	"Austin"	"90Z"	"all other offenses"	"all other offenses"	"other"	2018-11-25 17:20:00	-97.71839	30.228404	"residence"	"residence"	"484530023142002"	NA	NA
"751"	1262516	"Austin"	"290"	"destruction/damage/vandalism of property (except arson)"	"destruction/damage/vandalism of property (except arson)"	"property"	2018-11-27 13:30:00	-97.675003	30.383025	"residence"	"residence"	"484530018242009"	NA	NA
"752"	1262653	"Austin"	"250"	"counterfeiting/forgery"	"counterfeiting/forgery"	"property"	2018-11-28 00:19:00	-97.799839	30.472159	"restaurant"	"leisure"	"484910203182006"	NA	NA
"753"	1262689	"Austin"	"13A"	"aggravated assault"	"assault offenses"	"persons"	2018-11-28 07:15:00	-97.691767	30.412036	"residence"	"residence"	"484530018503002"	NA	NA
"754"	1262755	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-11-28 12:58:00	-97.747069	30.431378	"residence"	"residence"	"484530017861001"	NA	NA
"755"	1263000	"Austin"	"240"	"motor vehicle theft"	"motor vehicle theft"	"property"	2018-11-29 14:06:00	-97.784246	30.196486	"residence"	"residence"	"484530024023002"	NA	NA
"756"	1263155	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-11-30 00:34:00	-97.727867	30.239642	"vehicle parking"	"open space"	"484530023161002"	NA	NA
"757"	1263337	"Austin"	"90Z"	"all other offenses"	"all other offenses"	"other"	2018-11-30 17:34:00	-97.685114	30.283902	"other"	"other"	"484530021092001"	NA	NA
"758"	1263339	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-11-30 17:45:00	-97.804182	30.336346	"vehicle parking"	"open space"	"484530019122004"	NA	NA
"759"	1263420	"Austin"	"35A"	"drug/narcotic violations"	"drug/narcotic offenses"	"society"	2018-11-30 23:10:00	-97.701689	30.389412	"street"	"street"	"484530018431005"	NA	NA
"760"	1263534	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-12-01 10:00:00	-97.727226	30.243471	"other"	"other"	"484530023042009"	NA	NA
"761"	1263644	"Austin"	"90Z"	"all other offenses"	"all other offenses"	"other"	2018-12-01 18:17:00	-97.733251	30.231118	"street"	"street"	"484530023152000"	NA	NA
"762"	1263699	"Austin"	"240"	"motor vehicle theft"	"motor vehicle theft"	"property"	2018-12-01 22:39:00	-97.706236	30.293657	"street"	"street"	"484530003061020"	NA	NA
"763"	1263762	"Austin"	"90C"	"disorderly conduct"	"disorderly conduct"	"society"	2018-12-02 02:10:00	-97.73886	30.2673	"street"	"street"	"484530011001096"	NA	NA
"764"	1263790	"Austin"	"90D"	"driving under the influence"	"driving under the influence"	"society"	2018-12-02 06:41:00	-97.70176	30.344038	"vehicle parking"	"open space"	"484530018043013"	NA	NA
"765"	1263797	"Austin"	"13A"	"aggravated assault"	"assault offenses"	"persons"	2018-12-02 07:59:00	-97.741862	30.264055	"hotel"	"hotel"	"484530011001136"	NA	NA
"766"	1263887	"Austin"	"13A"	"aggravated assault"	"assault offenses"	"persons"	2018-12-02 17:51:00	-97.740792	30.267224	"bar/club"	"leisure"	"484530011001093"	NA	NA
"767"	1264045	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-12-03 11:45:00	-97.697654	30.261156	"vehicle parking"	"open space"	"484530021112001"	NA	NA
"768"	1264204	"Austin"	"290"	"destruction/damage/vandalism of property (except arson)"	"destruction/damage/vandalism of property (except arson)"	"property"	2018-12-03 23:00:00	-97.69151	30.333513	"residence"	"residence"	"484530018122002"	NA	NA
"769"	1264275	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-12-04 11:06:00	-97.746233	30.40174	"supermarket"	"retail"	"484530017222003"	NA	NA
"770"	1264413	"Austin"	"520"	"weapon law violations"	"weapon law violations"	"society"	2018-12-04 22:08:00	-97.717261	30.363503	"street"	"street"	"484530018051000"	NA	NA
"771"	1264415	"Austin"	"90E"	"drunkenness (except driving under the influence)"	"drunkenness (except driving under the influence)"	"society"	2018-12-04 22:55:00	-97.743147	30.278176	"vehicle parking"	"open space"	"484530007001041"	NA	NA
"772"	1264440	"Austin"	"22U"	"other burglary/breaking & entering"	"burglary/breaking & entering"	"property"	2018-12-05 01:30:00	-97.713747	30.260524	"restaurant"	"leisure"	"484530009022004"	NA	NA
"773"	1264442	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-12-05 02:11:00	-97.72964	30.244508	"gas station"	"retail"	"484530023042008"	NA	NA
"774"	1264512	"Austin"	"90Z"	"all other offenses"	"all other offenses"	"other"	2018-12-05 12:23:00	-97.677644	30.344847	"other"	"other"	"484530018341003"	NA	NA
"775"	1264755	"Austin"	"90Z"	"all other offenses"	"all other offenses"	"other"	2018-12-06 13:52:00	-97.707143	30.354198	"street"	"street"	"484530018052014"	NA	NA
"776"	1264766	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-12-06 14:47:00	-97.826317	30.23409	"other"	"other"	"484530017493005"	NA	NA
"777"	1264802	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-12-06 18:00:00	-97.719733	30.270547	"residence"	"residence"	"484530008042037"	NA	NA
"778"	1264853	"Austin"	"240"	"motor vehicle theft"	"motor vehicle theft"	"property"	2018-12-06 21:00:00	-97.789643	30.360564	"residence"	"residence"	"484530017051013"	NA	NA
"779"	1264896	"Austin"	"90C"	"disorderly conduct"	"disorderly conduct"	"society"	2018-12-07 01:15:00	-97.726743	30.290674	"healthcare"	"healthcare"	"484530004012013"	NA	NA
"780"	1265009	"Austin"	"90Z"	"all other offenses"	"all other offenses"	"other"	2018-12-07 15:38:00	-97.791264	30.198715	"street"	"street"	"484530024102011"	NA	NA
"781"	1265150	"Austin"	"290"	"destruction/damage/vandalism of property (except arson)"	"destruction/damage/vandalism of property (except arson)"	"property"	2018-12-08 02:54:00	-97.736823	30.267402	"street"	"street"	"484530011001097"	NA	NA
"782"	1265163	"Austin"	"90D"	"driving under the influence"	"driving under the influence"	"society"	2018-12-08 04:07:00	-97.748401	30.363125	"street"	"street"	"484530017072022"	NA	NA
"783"	1265197	"Austin"	"90Z"	"all other offenses"	"all other offenses"	"other"	2018-12-08 11:46:00	-97.841597	30.196999	"residence"	"residence"	"484530017771032"	NA	NA
"784"	1265221	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-12-08 14:30:00	-97.807007	30.257886	"residence"	"residence"	"484530019103019"	NA	NA
"785"	1265285	"Austin"	"13B"	"simple assault"	"assault offenses"	"persons"	2018-12-08 19:28:00	-97.73535	30.307651	"healthcare"	"healthcare"	"484530002031007"	NA	NA
"786"	1265428	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-12-09 12:00:00	-97.725734	30.264918	"street"	"street"	"484530009012004"	NA	NA
"787"	1265473	"Austin"	"90Z"	"all other offenses"	"all other offenses"	"other"	2018-12-09 17:30:00	-97.71771	30.372107	"residence"	"residence"	"484530018202006"	NA	NA
"788"	1265567	"Austin"	"13A"	"aggravated assault"	"assault offenses"	"persons"	2018-12-10 00:48:00	-97.740204	30.26857	"hotel"	"hotel"	"484530011001065"	NA	NA
"789"	1265745	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-12-10 20:55:00	-97.726934	30.322007	"residence"	"residence"	"484530003053000"	NA	NA
"790"	1265801	"Austin"	"240"	"motor vehicle theft"	"motor vehicle theft"	"property"	2018-12-11 06:00:00	-97.74217	30.234278	"convenience store"	"retail"	"484530023081007"	NA	NA
"791"	1265958	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-12-11 20:55:00	-97.738112	30.266482	"bar/club"	"leisure"	"484530011001104"	NA	NA
"792"	1266203	"Austin"	"240"	"motor vehicle theft"	"motor vehicle theft"	"property"	2018-12-12 21:30:00	-97.741662	30.294995	"street"	"street"	"484530006011005"	NA	NA
"793"	1266510	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-12-14 11:22:00	-97.671825	30.418525	"vehicle parking"	"open space"	"484530018391001"	NA	NA
"794"	1266594	"Austin"	"90C"	"disorderly conduct"	"disorderly conduct"	"society"	2018-12-14 16:42:00	-97.720558	30.260679	"vehicle parking"	"open space"	"484530009022011"	NA	NA
"795"	1266684	"Austin"	"13C"	"intimidation"	"assault offenses"	"persons"	2018-12-14 22:00:00	-97.791506	30.481596	"residence"	"residence"	"484910203111017"	NA	NA
"796"	1266771	"Austin"	"90F"	"family offenses, nonviolent"	"family offenses, nonviolent"	"society"	2018-12-15 09:00:00	-97.766235	30.221214	"residence"	"residence"	"484530020032004"	NA	NA
"797"	1266879	"Austin"	"13A"	"aggravated assault"	"assault offenses"	"persons"	2018-12-15 18:31:00	-97.70431	30.319909	"residence"	"residence"	"484530021052010"	NA	NA
"798"	1267099	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-12-16 18:00:00	-97.785638	30.206618	"residence"	"residence"	"484530024101005"	NA	NA
"799"	1267237	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-12-17 09:10:00	-97.721057	30.22664	"residence"	"residence"	"484530023143000"	NA	NA
"800"	1267466	"Austin"	"90C"	"disorderly conduct"	"disorderly conduct"	"society"	2018-12-18 07:15:00	-97.660998	30.3823	"street"	"street"	"484530018351007"	NA	NA
"801"	1267596	"Austin"	"290"	"destruction/damage/vandalism of property (except arson)"	"destruction/damage/vandalism of property (except arson)"	"property"	2018-12-18 18:24:00	-97.789389	30.459909	"residence"	"residence"	"484910204081012"	NA	NA
"802"	1267784	"Austin"	"35A"	"drug/narcotic violations"	"drug/narcotic offenses"	"society"	2018-12-19 15:10:00	-97.684223	30.300661	"street"	"street"	"484530021073002"	NA	NA
"803"	1267816	"Austin"	"90E"	"drunkenness (except driving under the influence)"	"drunkenness (except driving under the influence)"	"society"	2018-12-19 17:22:00	-97.7588	30.26133	"bar/club"	"leisure"	"484530013031024"	NA	NA
"804"	1267883	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-12-19 22:00:00	-97.680341	30.423534	"vehicle parking"	"open space"	"484530018483000"	NA	NA
"805"	1267948	"Austin"	"90C"	"disorderly conduct"	"disorderly conduct"	"society"	2018-12-20 09:20:00	-97.722093	30.232588	"residence"	"residence"	"484530023141001"	NA	NA
"806"	1268014	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-12-20 15:00:00	-97.667989	30.316554	"residence"	"residence"	"484530021131007"	NA	NA
"807"	1268153	"Austin"	"90D"	"driving under the influence"	"driving under the influence"	"society"	2018-12-21 02:33:00	-97.743886	30.269517	"street"	"street"	"484530011001070"	NA	NA
"808"	1268183	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-12-21 09:30:00	-97.706959	30.314275	"office"	"commercial"	"484530021052014"	NA	NA
"809"	1268229	"Austin"	"23C"	"shoplifting"	"larceny/theft offenses"	"property"	2018-12-21 14:10:00	-97.806549	30.470556	"other retail"	"retail"	"484910203182000"	NA	NA
"810"	1268358	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-12-21 22:50:00	-97.738532	30.257095	"street"	"street"	"484530011002015"	NA	NA
"811"	1268441	"Austin"	"90Z"	"all other offenses"	"all other offenses"	"other"	2018-12-22 10:30:00	-97.646608	30.29477	"residence"	"residence"	"484530022082003"	NA	NA
"812"	1268530	"Austin"	"13A"	"aggravated assault"	"assault offenses"	"persons"	2018-12-22 17:41:00	-97.694781	30.217075	"street"	"street"	"484530023123019"	NA	NA
"813"	1268703	"Austin"	"13A"	"aggravated assault"	"assault offenses"	"persons"	2018-12-23 16:55:00	-97.80167	30.197555	"residence"	"residence"	"484530024242009"	NA	NA
"814"	1268714	"Austin"	"13C"	"intimidation"	"assault offenses"	"persons"	2018-12-23 17:45:00	-97.769175	30.435095	"office"	"commercial"	"484910204102018"	NA	NA
"815"	1268815	"Austin"	"13A"	"aggravated assault"	"assault offenses"	"persons"	2018-12-24 04:15:00	-97.833943	30.228508	"residence"	"residence"	"484530017494008"	NA	NA
"816"	1268891	"Austin"	"23F"	"theft from motor vehicle (except theft of motor vehicle parts or accessories)"	"larceny/theft offenses"	"property"	2018-12-24 15:00:00	-97.788227	30.376017	"residence"	"residence"	"484530017162006"	NA	NA
"817"	1268969	"Austin"	"240"	"motor vehicle theft"	"motor vehicle theft"	"property"	2018-12-24 23:00:00	-97.664256	30.388248	"street"	"street"	"484530018353012"	NA	NA
"818"	1269014	"Austin"	"90D"	"driving under the influence"	"driving under the influence"	"society"	2018-12-25 03:15:00	-97.757111	30.42817	"street"	"street"	"484530025002000"	NA	NA
"819"	1269052	"Austin"	"290"	"destruction/damage/vandalism of property (except arson)"	"destruction/damage/vandalism of property (except arson)"	"property"	2018-12-25 12:00:00	-97.799346	30.447531	"office"	"commercial"	"484910204054001"	NA	NA
"820"	1269112	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-12-25 20:26:00	-97.74074	30.266436	"street"	"street"	"484530011001108"	NA	NA
"821"	1269522	"Austin"	"250"	"counterfeiting/forgery"	"counterfeiting/forgery"	"property"	2018-12-28 00:00:00	-97.739253	30.424864	"residence"	"residence"	"484530017451007"	NA	NA
"822"	1269637	"Austin"	"290"	"destruction/damage/vandalism of property (except arson)"	"destruction/damage/vandalism of property (except arson)"	"property"	2018-12-28 16:30:00	-97.802229	30.228655	"residence"	"residence"	"484530017502007"	NA	NA
"823"	1269889	"Austin"	"90C"	"disorderly conduct"	"disorderly conduct"	"society"	2018-12-29 20:12:00	-97.671899	30.424462	"street"	"street"	"484530018483016"	NA	NA
"824"	1270258	"Austin"	"23H"	"all other larceny"	"larceny/theft offenses"	"property"	2018-12-31 20:30:00	-97.740447	30.267681	"street"	"street"	"484530011001094"	NA	NA
