"","cmplnt_num","addr_pct_cd","boro_nm","cmplnt_fr_dt","cmplnt_fr_tm","cmplnt_to_dt","cmplnt_to_tm","crm_atpt_cptd_cd","hadevelopt","housing_psa","jurisdiction_code","juris_desc","ky_cd","law_cat_cd","loc_of_occur_desc","ofns_desc","parks_nm","patrol_boro","pd_cd","pd_desc","prem_typ_desc","rpt_dt","station_name","susp_age_group","susp_race","susp_sex","transit_district","vic_age_group","vic_race","vic_sex","x_coord_cd","y_coord_cd","latitude","longitude","lat_lon"
"573",692274071,62,"BROOKLYN","2019-02-23T00:00:00.000","23:25:00","2019-02-23T00:00:00.000","23:32:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",344,"MISDEMEANOR","INSIDE","ASSAULT 3 & RELATED OFFENSES","","PATROL BORO BKLYN SOUTH",101,"ASSAULT 3","RESIDENCE-HOUSE","2019-02-23T00:00:00.000","","","","",NA,"45-64","WHITE HISPANIC","M",984050,164481,40.618146993,-74.000721847,"(40.618146993, -74.000721847)"
"574",139358366,47,"BRONX","2019-01-22T00:00:00.000","20:05:00","2019-01-22T00:00:00.000","20:39:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",344,"MISDEMEANOR","FRONT OF","ASSAULT 3 & RELATED OFFENSES","","PATROL BORO BRONX",113,"MENACING,UNCLASSIFIED","STREET","2019-01-22T00:00:00.000","","UNKNOWN","BLACK","M",NA,"18-24","BLACK","F",1021673,259971,40.880163467,-73.864671401,"(40.880163467, -73.864671401)"
"575",753858278,25,"MANHATTAN","2019-01-31T00:00:00.000","21:05:00","2019-01-31T00:00:00.000","21:07:00","ATTEMPTED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","","PATROL BORO MAN NORTH",333,"LARCENY,PETIT FROM STORE-SHOPL","GROCERY/BODEGA","2019-01-31T00:00:00.000","","18-24","WHITE HISPANIC","M",NA,"UNKNOWN","UNKNOWN","D",1001408,229525,40.7966607120001,-73.938032081,"(40.796660712, -73.938032081)"
"576",155630691,77,"BROOKLYN","2019-02-06T00:00:00.000","05:30:00","2019-02-06T00:00:00.000","05:45:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",344,"MISDEMEANOR","FRONT OF","ASSAULT 3 & RELATED OFFENSES","","PATROL BORO BKLYN NORTH",113,"MENACING,UNCLASSIFIED","STREET","2019-02-08T00:00:00.000","","UNKNOWN","BLACK","M",NA,"25-44","BLACK","M",1000933,185688,40.676339914,-73.939856334,"(40.676339914, -73.939856334)"
"577",519520818,40,"BRONX","2019-01-18T00:00:00.000","14:00:00","2019-01-18T00:00:00.000","14:20:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",344,"MISDEMEANOR","INSIDE","ASSAULT 3 & RELATED OFFENSES","","PATROL BORO BRONX",113,"MENACING,UNCLASSIFIED","RESIDENCE - APT. HOUSE","2019-01-18T00:00:00.000","","45-64","WHITE HISPANIC","M",NA,"18-24","WHITE","M",1005728,233375,40.807218462,-73.922417275,"(40.807218462, -73.922417275)"
"578",930889726,110,"QUEENS","2019-02-12T00:00:00.000","12:28:00","2019-02-12T00:00:00.000","12:30:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","","PATROL BORO QUEENS NORTH",333,"LARCENY,PETIT FROM STORE-SHOPL","DRUG STORE","2019-02-12T00:00:00.000","","UNKNOWN","UNKNOWN","M",NA,"UNKNOWN","UNKNOWN","D",1022218,212235,40.749139326,-73.862970594,"(40.749139326, -73.862970594)"
"579",869624582,68,"BROOKLYN","2019-03-03T00:00:00.000","16:30:00","2019-03-04T00:00:00.000","07:00:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","OPPOSITE OF","PETIT LARCENY","","PATROL BORO BKLYN SOUTH",321,"LARCENY,PETIT FROM AUTO","STREET","2019-03-04T00:00:00.000","","","","",NA,"45-64","WHITE","M",976262,172647,40.6405573440001,-74.028784124,"(40.640557344, -74.028784124)"
"580",420001988,113,"QUEENS","2019-01-18T00:00:00.000","19:30:00","2019-01-18T00:00:00.000","19:45:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",106,"FELONY","INSIDE","FELONY ASSAULT","","PATROL BORO QUEENS SOUTH",105,"STRANGULATION 1ST","RESIDENCE-HOUSE","2019-01-18T00:00:00.000","","25-44","BLACK","M",NA,"25-44","BLACK","F",1051144,193463,40.697443411,-73.7587603429999,"(40.697443411, -73.758760343)"
"581",517850389,14,"MANHATTAN","2018-12-31T00:00:00.000","21:34:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","FRONT OF","PETIT LARCENY","","PATROL BORO MAN SOUTH",301,"LARCENY,PETIT BY ACQUIRING LOS","TAXI (LIVERY LICENSED)","2019-01-15T00:00:00.000","","","","",NA,"25-44","BLACK","F",990739,213128,40.751669512,-73.976581025,"(40.751669512, -73.976581025)"
"582",783678232,103,"QUEENS","2019-02-26T00:00:00.000","04:30:00","2019-02-26T00:00:00.000","04:35:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",105,"FELONY","","ROBBERY","","PATROL BORO QUEENS SOUTH",386,"ROBBERY,PERSONAL ELECTRONIC DEVICE","STREET","2019-02-26T00:00:00.000","","UNKNOWN","WHITE HISPANIC","M",NA,"45-64","ASIAN / PACIFIC ISLANDER","M",1043566,196630,40.706190097,-73.786061019,"(40.706190097, -73.786061019)"
"583",624843576,75,"BROOKLYN","2019-02-27T00:00:00.000","06:30:00","2019-02-27T00:00:00.000","06:36:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",105,"FELONY","","ROBBERY","","PATROL BORO BKLYN NORTH",397,"ROBBERY,OPEN AREA UNCLASSIFIED","STREET","2019-02-27T00:00:00.000","","UNKNOWN","BLACK","F",NA,"45-64","BLACK","M",1019974,187126,40.6802305360001,-73.8712026749999,"(40.680230536, -73.871202675)"
"584",515522610,114,"QUEENS","2019-03-26T00:00:00.000","17:00:00","2019-03-26T00:00:00.000","17:55:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",109,"FELONY","","GRAND LARCENY","","PATROL BORO QUEENS NORTH",421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE","STREET","2019-03-26T00:00:00.000","","","","",NA,"25-44","UNKNOWN","F",1007788,219633,40.7694951180001,-73.91502417,"(40.769495118, -73.91502417)"
"585",256417344,14,"MANHATTAN","2019-01-30T00:00:00.000","22:00:00","2019-01-30T00:00:00.000","23:00:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","","PATROL BORO MAN SOUTH",313,"LARCENY,PETIT BY FALSE PROMISE","COMMERCIAL BUILDING","2019-02-05T00:00:00.000","","UNKNOWN","UNKNOWN","M",NA,"65+","WHITE","F",986072,212412,40.7497064660001,-73.993425589,"(40.749706466, -73.993425589)"
"586",811523895,49,"BRONX","2019-02-05T00:00:00.000","21:45:00","2019-02-05T00:00:00.000","21:49:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",364,"MISDEMEANOR","","OTHER STATE LAWS (NON PENAL LA","","PATROL BORO BRONX",848,"NY STATE LAWS,UNCLASSIFIED MIS","STREET","2019-02-05T00:00:00.000","","25-44","WHITE","M",NA,"UNKNOWN","UNKNOWN","E",1027434,251387,40.856576728,-73.843893678,"(40.856576728, -73.843893678)"
"587",600083345,7,"MANHATTAN","2019-03-22T00:00:00.000","14:00:00","2019-03-22T00:00:00.000","16:00:00","COMPLETED","BARUCH",544,2,"N.Y. HOUSING POLICE",351,"MISDEMEANOR","OPPOSITE OF","CRIMINAL MISCHIEF & RELATED OF","","PATROL BORO MAN SOUTH",259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4","RESIDENCE - PUBLIC HOUSING","2019-03-22T00:00:00.000","","UNKNOWN","UNKNOWN","U",NA,"45-64","BLACK","F",990162,200091,40.7158865540001,-73.978675016,"(40.715886554, -73.978675016)"
"588",604391034,75,"BROOKLYN","2019-02-05T00:00:00.000","16:35:00","2019-02-05T00:00:00.000","17:15:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",126,"FELONY","","MISCELLANEOUS PENAL LAW","","PATROL BORO BKLYN NORTH",117,"RECKLESS ENDANGERMENT 1","STREET","2019-02-05T00:00:00.000","","25-44","WHITE HISPANIC","M",NA,"UNKNOWN","UNKNOWN","E",1019724,186309,40.677989063,-73.8721083199999,"(40.677989063, -73.87210832)"
"589",144108354,19,"MANHATTAN","2019-01-09T00:00:00.000","10:47:00","2019-01-09T00:00:00.000","10:49:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","","PATROL BORO MAN NORTH",333,"LARCENY,PETIT FROM STORE-SHOPL","DEPARTMENT STORE","2019-01-09T00:00:00.000","","25-44","BLACK","M",NA,"UNKNOWN","UNKNOWN","D",994327,218211,40.7656176880001,-73.96362342,"(40.765617688, -73.96362342)"
"590",952045170,44,"BRONX","2019-01-11T00:00:00.000","09:25:00","2019-01-11T00:00:00.000","09:30:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","FRONT OF","PETIT LARCENY","","PATROL BORO BRONX",339,"LARCENY,PETIT FROM OPEN AREAS,","STREET","2019-01-11T00:00:00.000","","","","",NA,"UNKNOWN","UNKNOWN","D",1004850,244753,40.838449934,-73.925553911,"(40.838449934, -73.925553911)"
"591",916656894,75,"BROOKLYN","2019-01-22T00:00:00.000","10:17:00","2019-01-22T00:00:00.000","10:35:00","ATTEMPTED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","","PATROL BORO BKLYN NORTH",333,"LARCENY,PETIT FROM STORE-SHOPL","CHAIN STORE","2019-01-22T00:00:00.000","","45-64","BLACK","F",NA,"UNKNOWN","UNKNOWN","D",1020754,176733,40.6517009040001,-73.868446751,"(40.651700904, -73.868446751)"
"592",350425561,78,"BROOKLYN","2019-02-26T00:00:00.000","19:00:00","2019-02-26T00:00:00.000","19:07:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","","PATROL BORO BKLYN SOUTH",333,"LARCENY,PETIT FROM STORE-SHOPL","CLOTHING/BOUTIQUE","2019-02-26T00:00:00.000","","UNKNOWN","BLACK","F",NA,"UNKNOWN","UNKNOWN","D",991221,188242,40.6833630400001,-73.974867134,"(40.68336304, -73.974867134)"
"593",238500367,40,"BRONX","2019-03-28T00:00:00.000","03:30:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",105,"FELONY","","ROBBERY","","PATROL BORO BRONX",386,"ROBBERY,PERSONAL ELECTRONIC DEVICE","STREET","2019-03-28T00:00:00.000","","UNKNOWN","UNKNOWN","M",NA,"UNKNOWN","UNKNOWN","M",1005597,234066,40.8091153830001,-73.922888284,"(40.809115383, -73.922888284)"
"594",371243280,47,"BRONX","2019-01-05T00:00:00.000","18:03:00","2019-01-05T00:00:00.000","18:05:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",344,"MISDEMEANOR","","ASSAULT 3 & RELATED OFFENSES","","PATROL BORO BRONX",101,"ASSAULT 3","STREET","2019-01-05T00:00:00.000","","18-24","WHITE HISPANIC","F",NA,"25-44","WHITE","F",1020895,266819,40.898962313,-73.867447349,"(40.898962313, -73.867447349)"
"595",787015567,102,"QUEENS","2019-03-03T00:00:00.000","13:20:00","2019-03-03T00:00:00.000","14:19:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",344,"MISDEMEANOR","INSIDE","ASSAULT 3 & RELATED OFFENSES","","PATROL BORO QUEENS SOUTH",101,"ASSAULT 3","HOSPITAL","2019-03-03T00:00:00.000","","25-44","BLACK","F",NA,"45-64","WHITE HISPANIC","F",1035310,194572,40.7005928730001,-73.815854197,"(40.700592873, -73.815854197)"
"596",822724117,10,"MANHATTAN","2019-03-07T00:00:00.000","20:00:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",351,"MISDEMEANOR","FRONT OF","CRIMINAL MISCHIEF & RELATED OF","","PATROL BORO MAN SOUTH",258,"CRIMINAL MISCHIEF 4TH, GRAFFIT","RESTAURANT/DINER","2019-03-11T00:00:00.000","","UNKNOWN","UNKNOWN","U",NA,"UNKNOWN","UNKNOWN","D",984114,209806,40.742553834,-74.000492239,"(40.742553834, -74.000492239)"
"597",601260679,122,"STATEN ISLAND","2019-01-30T00:00:00.000","10:00:00","2019-01-30T00:00:00.000","17:45:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",126,"FELONY","INSIDE","MISCELLANEOUS PENAL LAW","","PATROL BORO STATEN ISLAND",640,"AGGRAVATED HARASSMENT 1","","2019-01-30T00:00:00.000","","18-24","WHITE","M",NA,"UNKNOWN","UNKNOWN","F",943201,143450,40.5603260770001,-74.147733278,"(40.560326077, -74.147733278)"
"598",369853634,81,"BROOKLYN","2019-02-04T00:00:00.000","18:40:00","2019-02-04T00:00:00.000","18:46:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","","PATROL BORO BKLYN NORTH",338,"LARCENY,PETIT FROM BUILDING,UN","RESTAURANT/DINER","2019-02-04T00:00:00.000","","25-44","BLACK","M",NA,"UNKNOWN","UNKNOWN","D",1003512,190814,40.690404378,-73.930543943,"(40.690404378, -73.930543943)"
"599",295346263,34,"MANHATTAN","2019-03-20T00:00:00.000","21:50:00","2019-03-20T00:00:00.000","22:00:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",106,"FELONY","","FELONY ASSAULT","","PATROL BORO MAN NORTH",109,"ASSAULT 2,1,UNCLASSIFIED","STREET","2019-03-21T00:00:00.000","","","","",NA,"25-44","BLACK HISPANIC","M",1004580,252956,40.860965365,-73.9265048079999,"(40.860965365, -73.926504808)"
"600",411234520,83,"BROOKLYN","2019-01-24T00:00:00.000","01:07:00","","","ATTEMPTED","",NA,0,"N.Y. POLICE DEPT",106,"FELONY","INSIDE","FELONY ASSAULT","","PATROL BORO BKLYN NORTH",109,"ASSAULT 2,1,UNCLASSIFIED","BAR/NIGHT CLUB","2019-01-24T00:00:00.000","","25-44","WHITE HISPANIC","M",NA,"UNKNOWN","UNKNOWN","D",1006423,195590,40.703506571,-73.920031353,"(40.703506571, -73.920031353)"
"601",127855937,101,"QUEENS","2019-02-22T00:00:00.000","15:20:00","2019-02-22T00:00:00.000","15:30:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",118,"FELONY","OPPOSITE OF","DANGEROUS WEAPONS","","PATROL BORO QUEENS SOUTH",792,"WEAPONS POSSESSION 1 & 2","STREET","2019-03-14T00:00:00.000","","<18","BLACK","M",NA,"45-64","BLACK","M",1050837,157878,40.5997729700001,-73.760218755,"(40.59977297, -73.760218755)"
"602",297137271,18,"MANHATTAN","2018-12-29T00:00:00.000","02:00:00","2018-12-29T00:00:00.000","11:00:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",109,"FELONY","INSIDE","GRAND LARCENY","","PATROL BORO MAN SOUTH",405,"LARCENY,GRAND BY THEFT OF CREDIT CARD","RESIDENCE - APT. HOUSE","2019-01-07T00:00:00.000","","","","",NA,"45-64","WHITE","M",987578,216989,40.762268729,-73.9879879539999,"(40.762268729, -73.987987954)"
"603",981675986,110,"QUEENS","2019-03-06T00:00:00.000","04:27:00","2019-03-06T00:00:00.000","04:58:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",117,"FELONY","INSIDE","DANGEROUS DRUGS","","PATROL BORO QUEENS NORTH",500,"CONTROLLED SUBSTANCE,POSSESS.","RESIDENCE - APT. HOUSE","2019-03-06T00:00:00.000","","18-24","WHITE HISPANIC","M",NA,"UNKNOWN","UNKNOWN","E",1020237,210724,40.745000297,-73.8701283239999,"(40.745000297, -73.870128324)"
"604",708006561,23,"MANHATTAN","2019-02-26T00:00:00.000","10:00:00","2019-02-26T00:00:00.000","11:00:00","COMPLETED","",676,2,"N.Y. HOUSING POLICE",109,"FELONY","INSIDE","GRAND LARCENY","","PATROL BORO MAN NORTH",402,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT","RESIDENCE - PUBLIC HOUSING","2019-03-25T00:00:00.000","","","","",NA,"45-64","WHITE HISPANIC","F",1000866,226632,40.7887212430001,-73.939996774,"(40.788721243, -73.939996774)"
"605",550681508,107,"QUEENS","2019-02-18T00:00:00.000","23:30:00","2019-02-18T00:00:00.000","23:35:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",126,"FELONY","","MISCELLANEOUS PENAL LAW","","PATROL BORO QUEENS SOUTH",117,"RECKLESS ENDANGERMENT 1","STREET","2019-02-19T00:00:00.000","","18-24","AMERICAN INDIAN/ALASKAN NATIVE","U",NA,"UNKNOWN","UNKNOWN","E",1036658,205330,40.730113067,-73.810908915,"(40.730113067, -73.810908915)"
"606",784657603,18,"MANHATTAN","2019-02-01T00:00:00.000","12:30:00","2019-02-01T00:00:00.000","13:00:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",578,"VIOLATION","INSIDE","HARRASSMENT 2","","PATROL BORO MAN SOUTH",638,"HARASSMENT,SUBD 3,4,5","RESIDENCE - APT. HOUSE","2019-02-01T00:00:00.000","","45-64","WHITE","M",NA,"25-44","ASIAN / PACIFIC ISLANDER","F",986306,219333,40.7687027910001,-73.9925789339999,"(40.768702791, -73.992578934)"
"607",681931857,47,"BRONX","2019-03-05T00:00:00.000","07:00:00","2019-03-05T00:00:00.000","09:25:00","COMPLETED","",NA,1,"N.Y. TRANSIT POLICE",109,"FELONY","","GRAND LARCENY","","PATROL BORO BRONX",408,"LARCENY,GRAND FROM PERSON,LUSH WORKER(SLEEPING/UNCON VICTIM)","TRANSIT - NYC SUBWAY","2019-03-05T00:00:00.000","DYRE AVE.-EASTCHESTER","UNKNOWN","UNKNOWN","U",12,"25-44","BLACK","M",1030898,262777,40.8878211100001,-73.831292241,"(40.88782111, -73.831292241)"
"608",946107155,83,"BROOKLYN","2019-02-10T00:00:00.000","17:45:00","2019-02-10T00:00:00.000","18:15:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",109,"FELONY","FRONT OF","GRAND LARCENY","","PATROL BORO BKLYN NORTH",421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE","STREET","2019-02-10T00:00:00.000","","","","",NA,"25-44","BLACK","M",1008444,194809,40.7013576150001,-73.9127451369999,"(40.701357615, -73.912745137)"
"609",884093896,78,"BROOKLYN","2019-03-22T00:00:00.000","23:09:00","2019-03-22T00:00:00.000","23:12:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",351,"MISDEMEANOR","FRONT OF","CRIMINAL MISCHIEF & RELATED OF","","PATROL BORO BKLYN SOUTH",259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4","RESTAURANT/DINER","2019-03-22T00:00:00.000","","","","",NA,"UNKNOWN","UNKNOWN","D",990036,186422,40.678368407,-73.979141278,"(40.678368407, -73.979141278)"
"610",869542940,76,"BROOKLYN","2019-01-10T00:00:00.000","10:23:00","2019-01-10T00:00:00.000","10:43:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",121,"FELONY","FRONT OF","CRIMINAL MISCHIEF & RELATED OF","","PATROL BORO BKLYN SOUTH",269,"MISCHIEF,CRIMINAL,    UNCL 2ND","RESIDENCE - APT. HOUSE","2019-01-10T00:00:00.000","","45-64","WHITE HISPANIC","M",NA,"UNKNOWN","UNKNOWN","D",984465,189997,40.6881828570001,-73.9992261959999,"(40.688182857, -73.999226196)"
"611",174790427,43,"BRONX","2019-02-02T00:00:00.000","16:30:00","2019-02-02T00:00:00.000","16:33:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",106,"FELONY","FRONT OF","FELONY ASSAULT","","PATROL BORO BRONX",109,"ASSAULT 2,1,UNCLASSIFIED","PARKING LOT/GARAGE (PRIVATE)","2019-02-02T00:00:00.000","","UNKNOWN","UNKNOWN","U",NA,"45-64","WHITE HISPANIC","M",1021019,238939,40.8224396690001,-73.867151753,"(40.822439669, -73.867151753)"
"612",416921100,84,"BROOKLYN","2019-01-27T00:00:00.000","17:10:00","2019-01-27T00:00:00.000","18:30:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","","PATROL BORO BKLYN NORTH",333,"LARCENY,PETIT FROM STORE-SHOPL","CLOTHING/BOUTIQUE","2019-01-27T00:00:00.000","","45-64","BLACK","M",NA,"UNKNOWN","UNKNOWN","D",988175,190975,40.690866375,-73.9858480569999,"(40.690866375, -73.985848057)"
"613",519791325,102,"QUEENS","2019-03-15T00:00:00.000","15:00:00","2019-03-18T00:00:00.000","12:15:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",351,"MISDEMEANOR","FRONT OF","CRIMINAL MISCHIEF & RELATED OF","","PATROL BORO QUEENS SOUTH",258,"CRIMINAL MISCHIEF 4TH, GRAFFIT","PRIVATE/PAROCHIAL SCHOOL","2019-03-18T00:00:00.000","","UNKNOWN","UNKNOWN","U",NA,"UNKNOWN","UNKNOWN","D",1029010,189380,40.6863761640001,-73.838609511,"(40.686376164, -73.838609511)"
"614",158638357,40,"BRONX","2019-01-14T00:00:00.000","12:00:00","2019-01-14T00:00:00.000","12:10:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",344,"MISDEMEANOR","INSIDE","ASSAULT 3 & RELATED OFFENSES","","PATROL BORO BRONX",101,"ASSAULT 3","CHAIN STORE","2019-01-14T00:00:00.000","","","","",NA,"45-64","AMERICAN INDIAN/ALASKAN NATIVE","M",1005850,232395,40.804528335,-73.921979732,"(40.804528335, -73.921979732)"
"615",297735377,79,"BROOKLYN","2018-09-30T00:00:00.000","14:00:00","2018-12-31T00:00:00.000","10:00:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",109,"FELONY","OPPOSITE OF","GRAND LARCENY","","PATROL BORO BKLYN NORTH",420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT","RESIDENCE - APT. HOUSE","2019-02-04T00:00:00.000","","","","",NA,"45-64","WHITE","M",1000991,188384,40.6837397130001,-73.9396405369999,"(40.683739713, -73.939640537)"
"616",215361081,45,"BRONX","2019-03-12T00:00:00.000","05:03:00","2019-03-12T00:00:00.000","05:03:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",348,"MISDEMEANOR","","VEHICLE AND TRAFFIC LAWS","","PATROL BORO BRONX",916,"LEAVING SCENE-ACCIDENT-PERSONA","STREET","2019-03-12T00:00:00.000","","UNKNOWN","UNKNOWN","U",NA,"45-64","WHITE","M",1032327,246450,40.843000858,-73.8262411979999,"(40.843000858, -73.826241198)"
"617",944636465,46,"BRONX","2019-02-22T00:00:00.000","21:00:00","","","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","OPPOSITE OF","PETIT LARCENY","","PATROL BORO BRONX",321,"LARCENY,PETIT FROM AUTO","STREET","2019-02-23T00:00:00.000","","","","",NA,"25-44","WHITE HISPANIC","M",1012119,252873,40.8607169750001,-73.8992503169999,"(40.860716975, -73.899250317)"
"618",146942828,83,"BROOKLYN","2019-02-08T00:00:00.000","07:00:00","2019-02-08T00:00:00.000","07:00:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","FRONT OF","PETIT LARCENY","","PATROL BORO BKLYN NORTH",349,"LARCENY,PETIT OF LICENSE PLATE","STREET","2019-02-08T00:00:00.000","","","","",NA,"25-44","WHITE HISPANIC","M",1009551,190642,40.689917076,-73.9087683669999,"(40.689917076, -73.908768367)"
"619",336043016,109,"QUEENS","2019-02-16T00:00:00.000","19:30:00","2019-02-16T00:00:00.000","19:37:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",105,"FELONY","FRONT OF","ROBBERY","","PATROL BORO QUEENS NORTH",388,"ROBBERY,RESIDENTIAL COMMON AREA","RESIDENCE - APT. HOUSE","2019-02-16T00:00:00.000","","UNKNOWN","UNKNOWN","M",NA,"18-24","ASIAN / PACIFIC ISLANDER","M",1030882,214072,40.754139974,-73.831688558,"(40.754139974, -73.831688558)"
"620",396901079,75,"BROOKLYN","2019-02-26T00:00:00.000","15:00:00","2019-02-26T00:00:00.000","15:03:00","COMPLETED","UNITY PLAZA (SITES 4-27)",411,2,"N.Y. HOUSING POLICE",106,"FELONY","INSIDE","FELONY ASSAULT","","PATROL BORO BKLYN NORTH",109,"ASSAULT 2,1,UNCLASSIFIED","RESIDENCE - PUBLIC HOUSING","2019-02-26T00:00:00.000","","25-44","BLACK HISPANIC","M",NA,"65+","BLACK HISPANIC","F",1012521,182427,40.667359783,-73.89809329,"(40.667359783, -73.89809329)"
"621",452112514,105,"QUEENS","2019-03-05T00:00:00.000","20:30:00","2019-03-05T00:00:00.000","20:59:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",126,"FELONY","INSIDE","MISCELLANEOUS PENAL LAW","","PATROL BORO QUEENS SOUTH",198,"CRIMINAL CONTEMPT 1","RESIDENCE-HOUSE","2019-03-05T00:00:00.000","","","","",NA,"45-64","ASIAN / PACIFIC ISLANDER","F",1063862,206447,40.732975928,-73.712741932,"(40.732975928, -73.712741932)"
"622",554061252,81,"BROOKLYN","2019-01-18T00:00:00.000","09:30:00","2019-01-18T00:00:00.000","09:32:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",348,"MISDEMEANOR","","VEHICLE AND TRAFFIC LAWS","","PATROL BORO BKLYN NORTH",916,"LEAVING SCENE-ACCIDENT-PERSONA","STREET","2019-01-18T00:00:00.000","","UNKNOWN","UNKNOWN","U",NA,"45-64","ASIAN / PACIFIC ISLANDER","M",1002358,187498,40.681305154,-73.9347141009999,"(40.681305154, -73.934714101)"
"623",868842725,10,"MANHATTAN","2019-01-15T00:00:00.000","18:30:00","2019-01-16T00:00:00.000","08:05:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",109,"FELONY","","GRAND LARCENY","","PATROL BORO MAN SOUTH",421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE","STREET","2019-01-16T00:00:00.000","","","","",NA,"45-64","BLACK","F",984517,212390,40.7496462650001,-73.999037808,"(40.749646265, -73.999037808)"
"624",704993778,19,"MANHATTAN","2019-01-12T00:00:00.000","13:13:00","2019-01-12T00:00:00.000","19:30:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",341,"MISDEMEANOR","INSIDE","PETIT LARCENY","","PATROL BORO MAN NORTH",338,"LARCENY,PETIT FROM BUILDING,UN","RESIDENCE - APT. HOUSE","2019-01-13T00:00:00.000","","UNKNOWN","UNKNOWN","U",NA,"45-64","WHITE","F",997805,220740,40.772554487,-73.95106272,"(40.772554487, -73.95106272)"
"625",464644503,71,"BROOKLYN","2019-02-08T00:00:00.000","00:40:00","2019-02-08T00:00:00.000","00:50:00","COMPLETED","",NA,0,"N.Y. POLICE DEPT",117,"FELONY","","DANGEROUS DRUGS","","PATROL BORO BKLYN SOUTH",505,"CONTROLLED SUBSTANCE, POSSESSI","STREET","2019-02-08T00:00:00.000","","","","",NA,"UNKNOWN","UNKNOWN","E",996482,182781,40.668368119,-73.9559082329999,"(40.668368119, -73.955908233)"
