"","uid","city_name","offense_code","offense_type","offense_group","offense_against","date_single","longitude","latitude","location_type","location_category","census_block","date_start","date_end"
"144",16224634,"New York","23D","theft from building","larceny/theft offenses","property",2018-01-13 15:45:00,-73.792251,40.704648,"other retail","retail","360810444001003",2018-01-13 15:30:00,2018-01-13 16:00:00
"145",16224691,"New York","23D","theft from building","larceny/theft offenses","property",2018-01-13 16:30:00,-73.799677,40.703555,"street","street","360810446011003",2018-01-13 16:30:00,NA
"146",16225043,"New York","23C","shoplifting","larceny/theft offenses","property",2018-01-13 22:16:00,-73.982101,40.774238,"other retail","retail","360610153004000",2018-01-13 21:11:00,2018-01-13 23:22:00
"147",16225092,"New York","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-01-13 23:15:00,-73.767859,40.596994,"street","street","360811008024012",2018-01-13 11:00:00,2018-01-14 11:30:00
"148",16225267,"New York","23D","theft from building","larceny/theft offenses","property",2018-01-14 02:30:00,-73.993562,40.759708,"residence","residence","360610121003000",2018-01-13 20:00:00,2018-01-14 09:00:00
"149",16225297,"New York","90D","driving under the influence","driving under the influence","society",2018-01-14 03:12:00,-74.003908,40.651274,"street","street","360470084002001",2018-01-14 03:10:00,2018-01-14 03:15:00
"150",16225434,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-01-14 07:02:00,-73.900923,40.849051,"residence","residence","360050379001005",2018-01-14 07:00:00,2018-01-14 07:05:00
"151",16225517,"New York","13A","aggravated assault","assault offenses","persons",2018-01-14 09:45:00,-73.938366,40.701553,"street","street","360470489003000",2018-01-14 09:30:00,2018-01-14 10:00:00
"152",16225566,"New York","23H","all other larceny","larceny/theft offenses","property",2018-01-14 11:00:00,-73.908516,40.826748,"residence","residence","360050185001006",2018-01-14 10:55:00,2018-01-14 11:05:00
"153",16225593,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-01-14 11:30:00,-74.07459,40.629354,"street","street","360850021002000",2018-01-12 16:30:00,2018-01-16 06:30:00
"154",16225726,"New York","13B","simple assault","assault offenses","persons",2018-01-14 14:05:00,-73.871024,40.75017,"residence","residence","360810273004000",2018-01-14 14:00:00,2018-01-14 14:10:00
"155",16225773,"New York","13B","simple assault","assault offenses","persons",2018-01-14 14:49:00,-73.954078,40.67731,"residence","residence","360470221001001",2018-01-14 14:45:00,2018-01-14 14:53:00
"156",16225881,"New York","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-01-14 17:17:00,-74.033597,40.631671,"street","street","360470044001008",2018-01-14 17:17:00,2018-01-14 17:17:00
"157",16225883,"New York","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-01-14 17:18:00,-74.03345,40.632036,"street","street","360470044001000",2018-01-14 17:17:00,2018-01-14 17:20:00
"158",16225976,"New York","90Z","all other offenses","all other offenses","other",2018-01-14 19:07:00,-73.905173,40.857239,"residence","residence","360050239004004",2018-01-14 19:07:00,NA
"159",16226028,"New York","250","counterfeiting/forgery","counterfeiting/forgery","property",2018-01-14 20:06:00,-73.898919,40.869667,"street","street","360050267022000",2018-01-14 20:04:00,2018-01-14 20:09:00
"160",16226049,"New York","13B","simple assault","assault offenses","persons",2018-01-14 20:31:00,-73.887455,40.83428,"residence","residence","360050157002000",2018-01-14 20:23:00,2018-01-14 20:40:00
"161",16226226,"New York","12A","personal robbery","robbery","property",2018-01-15 00:30:00,-73.873276,40.679928,"street","street","360471178001008",2018-01-15 00:20:00,2018-01-15 00:40:00
"162",16226356,"New York","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-01-15 04:01:00,-73.916327,40.824253,"street","street","360050141003004",2018-01-15 04:00:00,2018-01-15 04:02:00
"163",16226394,"New York","13B","simple assault","assault offenses","persons",2018-01-15 05:24:00,-73.919227,40.807568,"restaurant","leisure","360050039005001",2018-01-15 05:24:00,NA
"164",16226424,"New York","26U","other fraud","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-01-15 07:00:00,-74.005578,40.623818,"residence","residence","360470196003002",2018-01-15 07:00:00,NA
"165",16226455,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-01-15 08:30:00,-73.927878,40.694912,"school","education","360470393001005",2018-01-15 07:00:00,2018-01-15 10:00:00
"166",16226465,"New York","90Z","all other offenses","all other offenses","other",2018-01-15 08:42:00,-73.881774,40.67986,"residence","residence","360471168001002",2018-01-15 08:40:00,2018-01-15 08:45:00
"167",16226472,"New York","26B","credit card/automated teller machine fraud","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-01-15 09:00:00,-73.805546,40.706938,"finance","commercial","360810236001004",2018-01-13 10:00:00,2018-01-17 08:00:00
"168",16226486,"New York","90Z","all other offenses","all other offenses","other",2018-01-15 09:40:00,-73.909447,40.636573,"residence","residence","360470956002003",2018-01-15 09:35:00,2018-01-15 09:45:00
"169",16226510,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-01-15 10:12:00,-73.90764,40.699968,"residence","residence","360810551002003",2018-01-15 09:30:00,2018-01-15 10:54:00
"170",16226596,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-01-15 12:01:00,-73.927862,40.646448,"other","other","360470848001002",2018-01-01 00:01:00,2018-01-30 00:01:00
"171",16226787,"New York","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-01-15 15:19:00,-73.854629,40.840515,"street","street","360050210022000",2018-01-15 15:00:00,2018-01-15 15:38:00
"172",16226829,"New York","23C","shoplifting","larceny/theft offenses","property",2018-01-15 16:07:00,-74.007447,40.712803,"street","street","360610021001007",2018-01-15 16:00:00,2018-01-15 16:14:00
"173",16227017,"New York","23D","theft from building","larceny/theft offenses","property",2018-01-15 18:50:00,-73.878557,40.684792,"residence","residence","360471176011002",2017-12-26 18:00:00,2018-02-04 19:40:00
"174",16227348,"New York","90Z","all other offenses","all other offenses","other",2018-01-16 01:59:00,-73.989775,40.599487,"bar/club","leisure","360470298003002",2018-01-16 01:32:00,2018-01-16 02:27:00
"175",16227491,"New York","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-01-16 07:15:00,-73.998966,40.724828,"street","street","360610049001002",2018-01-16 07:00:00,2018-01-16 07:30:00
"176",16227498,"New York","90Z","all other offenses","all other offenses","other",2018-01-16 07:37:00,-73.833395,40.874145,"street","street","360050462018005",2018-01-16 07:30:00,2018-01-16 07:45:00
"177",16227500,"New York","13B","simple assault","assault offenses","persons",2018-01-16 07:39:00,-73.887696,40.837503,"residence","residence","360050155001000",2018-01-16 07:33:00,2018-01-16 07:45:00
"178",16227748,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-01-16 12:15:00,-73.762157,40.697687,"other retail","retail","360810526001002",2018-01-16 12:15:00,NA
"179",16227808,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-01-16 13:24:00,-73.91711,40.834272,"street","street","360050181024000",2018-01-16 13:24:00,NA
"180",16228173,"New York","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-01-16 18:17:00,-73.947517,40.791892,"residence","residence","360610172003002",2018-01-16 18:15:00,2018-01-16 18:20:00
"181",16228199,"New York","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-01-16 18:37:00,-73.947517,40.791892,"residence","residence","360610172003002",2018-01-16 18:37:00,NA
"182",16228275,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-01-16 19:47:00,-73.833692,40.69891,"other","other","360810132002013",2018-01-16 19:45:00,2018-01-16 19:50:00
"183",16229027,"New York","90Z","all other offenses","all other offenses","other",2018-01-17 13:01:00,-73.988069,40.773882,"residence","residence","360610151001000",2018-01-17 13:01:00,NA
"184",16229122,"New York","520","weapon law violations","weapon law violations","society",2018-01-17 14:30:00,-73.9108,40.678286,"government","government","360470369003002",2018-01-17 14:25:00,2018-01-17 14:35:00
"185",16229330,"New York","12A","personal robbery","robbery","property",2018-01-17 17:17:00,-73.941347,40.813446,"street","street","360610228002002",2018-01-17 17:15:00,2018-01-17 17:19:00
"186",16229334,"New York","23A","pocket-picking","larceny/theft offenses","property",2018-01-17 17:22:00,-73.941347,40.813446,"street","street","360610228002002",2018-01-17 17:20:00,2018-01-17 17:24:00
"187",16229409,"New York","23C","shoplifting","larceny/theft offenses","property",2018-01-17 18:23:00,-73.908552,40.816068,"other retail","retail","360050073002000",2018-01-17 18:20:00,2018-01-17 18:26:00
"188",16229428,"New York","12A","personal robbery","robbery","property",2018-01-17 18:35:00,-73.853264,40.746841,"green space","open space","360810383021148",2018-01-17 18:20:00,2018-01-17 18:50:00
"189",16229521,"New York","90Z","all other offenses","all other offenses","other",2018-01-17 20:06:00,-73.910123,40.655861,"street","street","360470916004002",2018-01-17 20:06:00,2018-01-17 20:07:00
"190",16229693,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-01-18 00:00:00,-74.226083,40.548023,"street","street","360850226001001",2018-01-01 00:00:00,2018-02-04 00:00:00
"191",16229704,"New York","22A","residential burglary/breaking & entering","burglary/breaking & entering","property",2018-01-18 00:00:00,-73.85014,40.872595,"residence","residence","360050364001003",2018-01-17 12:30:00,2018-01-18 11:30:00
"192",16229713,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-01-18 00:10:00,-73.999172,40.711585,"residence","residence","360610025001002",2018-01-17 23:20:00,2018-01-18 01:00:00
"193",16229745,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-01-18 01:00:00,-73.918933,40.684616,"office","commercial","360470377002000",2018-01-18 01:00:00,NA
"194",16229829,"New York","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-01-18 03:00:00,-73.892439,40.85394,"residence","residence","360050385004000",2018-01-18 02:30:00,2018-01-18 03:30:00
"195",16230122,"New York","23D","theft from building","larceny/theft offenses","property",2018-01-18 11:05:00,-73.983754,40.731859,"healthcare","healthcare","360610048005002",2018-01-18 11:00:00,2018-01-18 11:10:00
"196",16230473,"New York","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-01-18 15:52:00,-73.843731,40.852081,"other retail","retail","360050296001016",2018-01-18 13:30:00,2018-01-18 18:15:00
"197",16230920,"New York","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-01-18 22:18:00,-73.946718,40.697549,"residence","residence","360470259021000",2018-01-18 22:15:00,2018-01-18 22:21:00
"198",16230934,"New York","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-01-18 22:37:00,-73.832208,40.678415,"street","street","360810096002004",2018-01-18 22:37:00,2018-01-18 22:37:00
"199",16231042,"New York","23D","theft from building","larceny/theft offenses","property",2018-01-19 00:52:00,-73.993776,40.635123,"residence","residence","360470220001001",2018-01-18 16:40:00,2018-01-19 09:05:00
"200",16231114,"New York","90Z","all other offenses","all other offenses","other",2018-01-19 02:22:00,-73.958277,40.656608,"residence","residence","360470796012001",2018-01-19 00:48:00,2018-01-19 03:57:00
"201",16231256,"New York","23D","theft from building","larceny/theft offenses","property",2018-01-19 07:45:00,-73.912145,40.672655,"restaurant","leisure","360470363001003",2018-01-19 07:45:00,2018-01-19 07:46:00
"202",16231340,"New York","11D","fondling","sex offenses","persons",2018-01-19 09:40:00,-74.00709,40.720255,"healthcare","healthcare","360610033003014",2018-01-19 09:20:00,2018-01-19 10:00:00
"203",16231635,"New York","90Z","all other offenses","all other offenses","other",2018-01-19 15:00:00,-74.009062,40.710895,"street","street","360610013001009",2018-01-19 15:00:00,NA
"204",16231894,"New York","520","weapon law violations","weapon law violations","society",2018-01-19 18:18:00,-73.930385,40.676606,"street","street","360470309001000",2018-01-19 18:16:00,2018-01-19 18:20:00
"205",16231959,"New York","23D","theft from building","larceny/theft offenses","property",2018-01-19 19:22:00,-73.816011,40.586231,"other retail","retail","360810942022022",2018-01-19 19:15:00,2018-01-19 19:30:00
"206",16231994,"New York","12A","personal robbery","robbery","property",2018-01-19 19:51:00,-73.921466,40.808513,"residence","residence","360050039005001",2018-01-19 19:45:00,2018-01-19 19:58:00
