"","cmplnt_num","cmplnt_fr_dt","cmplnt_fr_tm","cmplnt_to_dt","cmplnt_to_tm","addr_pct_cd","rpt_dt","ky_cd","ofns_desc","pd_cd","pd_desc","crm_atpt_cptd_cd","law_cat_cd","boro_nm","loc_of_occur_desc","prem_typ_desc","juris_desc","jurisdiction_code","parks_nm","hadevelopt","housing_psa","x_coord_cd","y_coord_cd","susp_age_group","susp_race","susp_sex","transit_district","latitude","longitude","lat_lon","patrol_boro","station_name","vic_age_group","vic_race","vic_sex"
"623",535657523,"2018-12-31T00:00:00.000","02:30:00","2018-12-31T00:00:00.000","03:30:00",44,"2018-12-31T00:00:00.000",351,"CRIMINAL MISCHIEF & RELATED OF",259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","BRONX","FRONT OF","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",1003508,242080,"","","",NA,40.8311163500001,-73.9304115159999,"(40.83111635, -73.930411516)","PATROL BORO BRONX","","45-64","BLACK","F"
"624",741516002,"2018-12-31T00:00:00.000","12:00:00","2018-12-31T00:00:00.000","13:55:00",78,"2018-12-31T00:00:00.000",341,"PETIT LARCENY",335,"LARCENY,PETIT FROM TRUCK","COMPLETED","MISDEMEANOR","BROOKLYN","FRONT OF","SMALL MERCHANT","N.Y. POLICE DEPT",0,"","","",986950,184238,"UNKNOWN","UNKNOWN","M",NA,40.672375296,-73.9902680559999,"(40.672375296, -73.990268056)","PATROL BORO BKLYN SOUTH","","45-64","WHITE","M"
"625",661074130,"2018-12-31T00:00:00.000","16:40:00","2018-12-31T00:00:00.000","16:45:00",61,"2018-12-31T00:00:00.000",106,"FELONY ASSAULT",109,"ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT",0,"","","",997357,156125,"18-24","BLACK","F",NA,40.595201789,-73.9528058499999,"(40.595201789, -73.95280585)","PATROL BORO BKLYN SOUTH","","25-44","BLACK","M"
"626",429685363,"2018-12-31T00:00:00.000","23:20:00","2018-12-31T00:00:00.000","23:30:00",67,"2018-12-31T00:00:00.000",351,"CRIMINAL MISCHIEF & RELATED OF",259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",999584,169903,"25-44","BLACK","M",NA,40.63301598,-73.944755599,"(40.63301598, -73.944755599)","PATROL BORO BKLYN SOUTH","","25-44","BLACK","F"
"627",203738296,"2018-12-31T00:00:00.000","19:18:00","2018-12-31T00:00:00.000","19:37:00",70,"2018-12-31T00:00:00.000",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","GROCERY/BODEGA","N.Y. POLICE DEPT",0,"","","",995971,173670,"","","",NA,40.6433611090001,-73.957766091,"(40.643361109, -73.957766091)","PATROL BORO BKLYN SOUTH","","25-44","BLACK","F"
"628",845129042,"2018-12-31T00:00:00.000","22:20:00","","",105,"2018-12-31T00:00:00.000",578,"HARRASSMENT 2",637,"HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","QUEENS","FRONT OF","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",1048039,178985,"UNKNOWN","UNKNOWN","U",NA,40.6577276290001,-73.7700949439999,"(40.657727629, -73.770094944)","PATROL BORO QUEENS SOUTH","","25-44","WHITE HISPANIC","F"
"629",881272388,"2018-12-31T00:00:00.000","17:15:00","2018-12-31T00:00:00.000","17:15:00",52,"2018-12-31T00:00:00.000",109,"GRAND LARCENY",403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK","COMPLETED","FELONY","BRONX","INSIDE","CHECK CASHING BUSINESS","N.Y. POLICE DEPT",0,"","","",1014148,253314,"45-64","BLACK HISPANIC","M",NA,40.861920749,-73.89191318,"(40.861920749, -73.89191318)","PATROL BORO BRONX","","25-44","UNKNOWN","F"
"630",959294237,"2018-12-31T00:00:00.000","01:16:00","","",18,"2018-12-31T00:00:00.000",112,"THEFT-FRAUD",739,"FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","MANHATTAN","INSIDE","RESTAURANT/DINER","N.Y. POLICE DEPT",0,"","","",988048,216131,"","","",NA,40.759913549,-73.986291821,"(40.759913549, -73.986291821)","PATROL BORO MAN SOUTH","","25-44","UNKNOWN","M"
"631",314102947,"2018-12-31T00:00:00.000","20:00:00","","",25,"2018-12-31T00:00:00.000",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","MANHATTAN","FRONT OF","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",1001806,230243,"45-64","ASIAN / PACIFIC ISLANDER","M",NA,40.7986306440001,-73.936592753,"(40.798630644, -73.936592753)","PATROL BORO MAN NORTH","","25-44","ASIAN / PACIFIC ISLANDER","F"
"632",822264298,"2018-12-31T00:00:00.000","13:52:00","2018-12-31T00:00:00.000","13:56:00",84,"2018-12-31T00:00:00.000",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","DEPARTMENT STORE","N.Y. POLICE DEPT",0,"","","",989689,189972,"UNKNOWN","BLACK","M",NA,40.6881125700001,-73.9803894459999,"(40.68811257, -73.980389446)","PATROL BORO BKLYN NORTH","","UNKNOWN","UNKNOWN","D"
"633",805328223,"2018-12-31T00:00:00.000","20:25:00","","",43,"2018-12-31T00:00:00.000",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",1026012,241961,"45-64","WHITE HISPANIC","M",NA,40.8307119930001,-73.849092819,"(40.830711993, -73.849092819)","PATROL BORO BRONX","","45-64","WHITE HISPANIC","F"
"634",699050675,"2018-12-31T00:00:00.000","02:00:00","2018-12-31T00:00:00.000","02:30:00",101,"2018-12-31T00:00:00.000",109,"GRAND LARCENY",409,"LARCENY,GRAND BY EXTORTION","COMPLETED","FELONY","QUEENS","INSIDE","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE",2,"","REDFERN","34,703",1053494,161530,"45-64","UNKNOWN","F",NA,40.609776567,-73.750613393,"(40.609776567, -73.750613393)","PATROL BORO QUEENS SOUTH","","45-64","UNKNOWN","M"
"635",120448741,"2018-12-31T00:00:00.000","00:00:00","2018-12-31T00:00:00.000","00:15:00",103,"2018-12-31T00:00:00.000",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","QUEENS","","STREET","N.Y. POLICE DEPT",0,"","","",1037778,194006,"UNKNOWN","BLACK","F",NA,40.699024755,-73.806957913,"(40.699024755, -73.806957913)","PATROL BORO QUEENS SOUTH","","18-24","WHITE HISPANIC","M"
"636",444765663,"2018-12-31T00:00:00.000","15:45:00","2018-12-31T00:00:00.000","15:55:00",73,"2018-12-31T00:00:00.000",351,"CRIMINAL MISCHIEF & RELATED OF",259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",1009167,184323,"UNKNOWN","WHITE","M",NA,40.6725739510001,-73.910176398,"(40.672573951, -73.910176398)","PATROL BORO BKLYN NORTH","","25-44","BLACK","M"
"637",604448639,"2018-12-31T00:00:00.000","17:30:00","2018-12-31T00:00:00.000","19:00:00",23,"2018-12-31T00:00:00.000",104,"RAPE",159,"RAPE 1,ATTEMPT","ATTEMPTED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",998730,226827,"UNKNOWN","BLACK","M",NA,40.789260224,-73.947710001,"(40.789260224, -73.947710001)","PATROL BORO MAN NORTH","","25-44","BLACK","F"
"638",702694369,"2018-12-31T00:00:00.000","19:00:00","2018-12-31T00:00:00.000","19:05:00",109,"2018-12-31T00:00:00.000",361,"OFF. AGNST PUB ORD SENSBLTY &",639,"AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","QUEENS","INSIDE","BEAUTY & NAIL SALON","N.Y. POLICE DEPT",0,"","","",1032046,216554,"25-44","ASIAN / PACIFIC ISLANDER","M",NA,40.7609462030001,-73.827469599,"(40.760946203, -73.827469599)","PATROL BORO QUEENS NORTH","","25-44","ASIAN / PACIFIC ISLANDER","F"
"639",863132416,"2018-12-31T00:00:00.000","15:00:00","2018-12-31T00:00:00.000","15:05:00",1,"2018-12-31T00:00:00.000",113,"FORGERY",729,"FORGERY,ETC.,UNCLASSIFIED-FELO","COMPLETED","FELONY","MANHATTAN","INSIDE","DEPARTMENT STORE","N.Y. POLICE DEPT",0,"","","",981309,197980,"18-24","ASIAN / PACIFIC ISLANDER","F",NA,40.710093847,-74.01060963,"(40.710093847, -74.01060963)","PATROL BORO MAN SOUTH","","UNKNOWN","UNKNOWN","D"
"640",759363226,"2018-12-31T00:00:00.000","16:12:00","2018-12-31T00:00:00.000","16:18:00",60,"2018-12-31T00:00:00.000",117,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO","COMPLETED","FELONY","BROOKLYN","","STREET","N.Y. POLICE DEPT",0,"","","",995336,151859,"","","",NA,40.5834952280001,-73.960090048,"(40.583495228, -73.960090048)","PATROL BORO BKLYN SOUTH","","UNKNOWN","UNKNOWN","E"
"641",440524459,"2018-12-31T00:00:00.000","20:20:00","2018-12-31T00:00:00.000","20:25:00",5,"2018-12-31T00:00:00.000",106,"FELONY ASSAULT",109,"ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","MANHATTAN","","TRANSIT - NYC SUBWAY","N.Y. TRANSIT POLICE",1,"","","",983125,199091,"45-64","WHITE HISPANIC","M",2,40.713143696,-74.004059506,"(40.713143696, -74.004059506)","PATROL BORO MAN SOUTH","BROOKLYN BRIDGE-CITY HALL","65+","WHITE HISPANIC","M"
"642",318709896,"2018-12-31T00:00:00.000","13:55:00","2018-12-31T00:00:00.000","14:05:00",30,"2018-12-31T00:00:00.000",109,"GRAND LARCENY",433,"LARCENY,GRAND FROM STORE-SHOPL","COMPLETED","FELONY","MANHATTAN","INSIDE","TELECOMM. STORE","N.Y. POLICE DEPT",0,"","","",998135,240747,"UNKNOWN","BLACK","M",NA,40.8274677270001,-73.9498299259999,"(40.827467727, -73.949829926)","PATROL BORO MAN NORTH","","UNKNOWN","UNKNOWN","D"
"643",145473224,"2018-12-31T00:00:00.000","21:54:00","","",47,"2018-12-31T00:00:00.000",106,"FELONY ASSAULT",109,"ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","BRONX","","HOSPITAL","N.Y. POLICE DEPT",0,"","","",1023220,265927,"UNKNOWN","UNKNOWN","U",NA,40.896504099,-73.859042449,"(40.896504099, -73.859042449)","PATROL BORO BRONX","","25-44","BLACK","M"
"644",391153484,"2018-12-31T00:00:00.000","17:00:00","","",43,"2018-12-31T00:00:00.000",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BRONX","INSIDE","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE",2,"","BRONX RIVER","879",1017824,243494,"18-24","WHITE HISPANIC","F",NA,40.834954553,-73.878672765,"(40.834954553, -73.878672765)","PATROL BORO BRONX","","45-64","BLACK HISPANIC","M"
"645",451675353,"2018-12-31T00:00:00.000","13:50:00","2018-12-31T00:00:00.000","13:55:00",30,"2018-12-31T00:00:00.000",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","CHAIN STORE","N.Y. POLICE DEPT",0,"","","",999920,239289,"UNKNOWN","UNKNOWN","U",NA,40.8234629460001,-73.9433834819999,"(40.823462946, -73.943383482)","PATROL BORO MAN NORTH","","UNKNOWN","UNKNOWN","D"
"646",938751920,"2018-12-31T00:00:00.000","14:36:00","2018-12-31T00:00:00.000","14:41:00",72,"2018-12-31T00:00:00.000",341,"PETIT LARCENY",333,"LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","CHAIN STORE","N.Y. POLICE DEPT",0,"","","",981629,174612,"25-44","BLACK","M",NA,40.645954062,-74.0094462989999,"(40.645954062, -74.009446299)","PATROL BORO BKLYN SOUTH","","UNKNOWN","UNKNOWN","D"
"647",384910394,"2018-12-31T00:00:00.000","08:25:00","2018-12-31T00:00:00.000","08:30:00",68,"2018-12-31T00:00:00.000",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BROOKLYN","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT",0,"","","",977707,166475,"UNKNOWN","UNKNOWN","F",NA,40.623617693,-74.0235714569999,"(40.623617693, -74.023571457)","PATROL BORO BKLYN SOUTH","","25-44","BLACK HISPANIC","F"
"648",133001109,"2018-12-31T00:00:00.000","02:15:00","","",75,"2018-12-31T00:00:00.000",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",1016585,177577,"","","",NA,40.6540337010001,-73.8834671079999,"(40.654033701, -73.883467108)","PATROL BORO BKLYN NORTH","","18-24","BLACK","F"
"649",528375427,"2018-12-31T00:00:00.000","00:30:00","2018-12-31T00:00:00.000","01:00:00",52,"2018-12-31T00:00:00.000",351,"CRIMINAL MISCHIEF & RELATED OF",259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","BRONX","FRONT OF","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",1017171,258033,"UNKNOWN","UNKNOWN","U",NA,40.874862201,-73.880961156,"(40.874862201, -73.880961156)","PATROL BORO BRONX","","45-64","BLACK","F"
"650",973307895,"2018-12-31T00:00:00.000","22:10:00","2018-12-31T00:00:00.000","22:20:00",24,"2018-12-31T00:00:00.000",578,"HARRASSMENT 2",637,"HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",992988,228607,"25-44","BLACK","F",NA,40.7941533860001,-73.968443699,"(40.794153386, -73.968443699)","PATROL BORO MAN NORTH","","45-64","BLACK","F"
"651",284187781,"2018-12-31T00:00:00.000","08:05:00","","",42,"2018-12-31T00:00:00.000",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",1008343,239467,"UNKNOWN","BLACK HISPANIC","M",NA,40.8239325480001,-73.9129493459999,"(40.823932548, -73.912949346)","PATROL BORO BRONX","","25-44","BLACK HISPANIC","M"
"652",731900695,"2018-12-31T00:00:00.000","19:30:00","2018-12-31T00:00:00.000","19:40:00",43,"2018-12-31T00:00:00.000",351,"CRIMINAL MISCHIEF & RELATED OF",259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","BRONX","INSIDE","RESIDENCE - PUBLIC HOUSING","N.Y. HOUSING POLICE",2,"","CASTLE HILL","887",1025708,238315,"45-64","BLACK","M",NA,40.8207062050001,-73.850213861,"(40.820706205, -73.850213861)","PATROL BORO BRONX","","25-44","BLACK","F"
"653",601619897,"2018-12-31T00:00:00.000","03:15:00","","",73,"2018-12-31T00:00:00.000",675,"ADMINISTRATIVE CODE",879,"ADM.CODE,UNCLASSIFIED VIOLATIO","COMPLETED","VIOLATION","BROOKLYN","","STREET","N.Y. POLICE DEPT",0,"","","",1011083,183679,"18-24","BLACK HISPANIC","M",NA,40.6708007170001,-73.903271844,"(40.670800717, -73.903271844)","PATROL BORO BKLYN NORTH","","UNKNOWN","UNKNOWN","E"
"654",613042696,"2018-12-31T00:00:00.000","12:10:00","","",40,"2018-12-31T00:00:00.000",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",1010946,238099,"45-64","WHITE HISPANIC","F",NA,40.8201702920001,-73.903549713,"(40.820170292, -73.903549713)","PATROL BORO BRONX","","18-24","WHITE HISPANIC","F"
"655",950442923,"2018-12-31T00:00:00.000","02:15:00","2018-12-31T00:00:00.000","03:07:00",77,"2018-12-31T00:00:00.000",347,"INTOXICATED & IMPAIRED DRIVING",905,"INTOXICATED DRIVING,ALCOHOL","COMPLETED","MISDEMEANOR","BROOKLYN","FRONT OF","STREET","N.Y. POLICE DEPT",0,"","","",998131,185438,"45-64","BLACK","M",NA,40.6756585570001,-73.9499585419999,"(40.675658557, -73.949958542)","PATROL BORO BKLYN NORTH","","25-44","BLACK","M"
"656",180853011,"2018-12-30T00:00:00.000","02:00:00","2018-12-30T00:00:00.000","02:05:00",48,"2018-12-30T00:00:00.000",351,"CRIMINAL MISCHIEF & RELATED OF",254,"MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","BRONX","FRONT OF","STREET","N.Y. POLICE DEPT",0,"","","",1011767,247461,"25-44","BLACK","U",NA,40.845863756,-73.900545069,"(40.845863756, -73.900545069)","PATROL BORO BRONX","","45-64","WHITE HISPANIC","M"
"657",414755526,"2018-12-30T00:00:00.000","00:27:00","2018-12-30T00:00:00.000","00:40:00",52,"2018-12-30T00:00:00.000",106,"FELONY ASSAULT",105,"STRANGULATION 1ST","COMPLETED","FELONY","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",1018385,259600,"25-44","BLACK","M",NA,40.8791585160001,-73.876563429,"(40.879158516, -73.876563429)","PATROL BORO BRONX","","25-44","BLACK HISPANIC","F"
"658",746648437,"2018-12-30T00:00:00.000","23:10:00","2018-12-30T00:00:00.000","23:15:00",41,"2018-12-30T00:00:00.000",235,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","BRONX","","STREET","N.Y. POLICE DEPT",0,"","","",1014927,237541,"","","",NA,40.818625813,-73.889169061,"(40.818625813, -73.889169061)","PATROL BORO BRONX","","UNKNOWN","UNKNOWN","E"
"659",978223598,"2018-12-30T00:00:00.000","13:22:00","","",43,"2018-12-30T00:00:00.000",348,"VEHICLE AND TRAFFIC LAWS",916,"LEAVING SCENE-ACCIDENT-PERSONA","COMPLETED","MISDEMEANOR","BRONX","","STREET","N.Y. POLICE DEPT",0,"","","",1022263,241032,"","","",NA,40.8281790870001,-73.8626452189999,"(40.828179087, -73.862645219)","PATROL BORO BRONX","","45-64","BLACK HISPANIC","M"
"660",726978952,"2018-12-30T00:00:00.000","20:00:00","2018-12-30T00:00:00.000","20:30:00",113,"2018-12-30T00:00:00.000",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","QUEENS","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT",0,"","","",1048236,193527,"25-44","BLACK","F",NA,40.6976405790001,-73.769246862,"(40.697640579, -73.769246862)","PATROL BORO QUEENS SOUTH","","<18","BLACK","M"
"661",268672625,"2018-12-30T00:00:00.000","17:20:00","2018-12-30T00:00:00.000","17:30:00",70,"2018-12-30T00:00:00.000",361,"OFF. AGNST PUB ORD SENSBLTY &",639,"AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",994688,174566,"UNKNOWN","UNKNOWN","U",NA,40.645822041,-73.962387854,"(40.645822041, -73.962387854)","PATROL BORO BKLYN SOUTH","","65+","WHITE HISPANIC","M"
"662",103545661,"2018-12-30T00:00:00.000","05:00:00","2018-12-30T00:00:00.000","05:05:00",102,"2018-12-30T00:00:00.000",344,"ASSAULT 3 & RELATED OFFENSES",114,"OBSTR BREATH/CIRCUL","COMPLETED","MISDEMEANOR","QUEENS","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT",0,"","","",1027091,190002,"","","",NA,40.6880929050001,-73.845524914,"(40.688092905, -73.845524914)","PATROL BORO QUEENS SOUTH","","25-44","BLACK HISPANIC","F"
"663",901112245,"2018-12-30T00:00:00.000","03:13:00","2018-12-30T00:00:00.000","03:48:00",26,"2018-12-30T00:00:00.000",114,"ARSON",263,"ARSON 2,3,4","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",996014,236126,"25-44","ASIAN / PACIFIC ISLANDER","M",NA,40.814787465,-73.9575019649999,"(40.814787465, -73.957501965)","PATROL BORO MAN NORTH","","UNKNOWN","UNKNOWN","D"
"664",437909100,"2018-12-30T00:00:00.000","22:00:00","","",43,"2018-12-31T00:00:00.000",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",1018438,239937,"25-44","WHITE HISPANIC","M",NA,40.8251892600001,-73.8764720409999,"(40.82518926, -73.876472041)","PATROL BORO BRONX","","25-44","WHITE HISPANIC","F"
"665",399449001,"2018-12-30T00:00:00.000","17:00:00","2018-12-30T00:00:00.000","17:10:00",110,"2018-12-31T00:00:00.000",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","QUEENS","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",1017416,211616,"45-64","WHITE HISPANIC","F",NA,40.7474596420001,-73.88030459,"(40.747459642, -73.88030459)","PATROL BORO QUEENS NORTH","","45-64","WHITE HISPANIC","M"
"666",569150308,"2018-12-30T00:00:00.000","18:12:00","2018-12-30T00:00:00.000","18:37:00",13,"2018-12-30T00:00:00.000",107,"BURGLARY",223,"BURGLARY,RESIDENCE,NIGHT","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",990908,207051,"UNKNOWN","UNKNOWN","M",NA,40.7349895360001,-73.9759770759999,"(40.734989536, -73.975977076)","PATROL BORO MAN SOUTH","","45-64","WHITE","F"
"667",913238280,"2018-12-30T00:00:00.000","01:40:00","2018-12-30T00:00:00.000","02:20:00",40,"2018-12-30T00:00:00.000",341,"PETIT LARCENY",338,"LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",1007627,233260,"25-44","WHITE","F",NA,40.8068979980001,-73.9155579919999,"(40.806897998, -73.915557992)","PATROL BORO BRONX","","25-44","BLACK","F"
"668",808424487,"2018-12-30T00:00:00.000","18:20:00","2018-12-30T00:00:00.000","19:15:00",71,"2018-12-30T00:00:00.000",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",998299,180627,"","","",NA,40.662453171,-73.949362905,"(40.662453171, -73.949362905)","PATROL BORO BKLYN SOUTH","","45-64","BLACK","F"
"669",801579309,"2018-12-30T00:00:00.000","03:00:00","2018-12-30T00:00:00.000","03:05:00",121,"2018-12-30T00:00:00.000",344,"ASSAULT 3 & RELATED OFFENSES",101,"ASSAULT 3","COMPLETED","MISDEMEANOR","STATEN ISLAND","","OTHER","N.Y. POLICE DEPT",0,"","","",947463,171423,"UNKNOWN","WHITE HISPANIC","M",NA,40.6371249310001,-74.1325470639999,"(40.637124931, -74.132547064)","PATROL BORO STATEN ISLAND","","25-44","WHITE HISPANIC","M"
"670",488284685,"2018-12-30T00:00:00.000","12:40:00","2018-12-30T00:00:00.000","12:50:00",114,"2018-12-30T00:00:00.000",351,"CRIMINAL MISCHIEF & RELATED OF",259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4","COMPLETED","MISDEMEANOR","QUEENS","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",1008877,218352,"18-24","ASIAN / PACIFIC ISLANDER","M",NA,40.7659761400001,-73.911097341,"(40.76597614, -73.911097341)","PATROL BORO QUEENS NORTH","","<18","WHITE","F"
"671",357341462,"2018-12-30T00:00:00.000","18:35:00","2018-12-30T00:00:00.000","18:45:00",40,"2018-12-30T00:00:00.000",109,"GRAND LARCENY",408,"LARCENY,GRAND FROM PERSON,LUSH WORKER(SLEEPING/UNCON VICTIM)","COMPLETED","FELONY","BRONX","","TRANSIT - NYC SUBWAY","N.Y. TRANSIT POLICE",1,"","","",1007921,232776,"<18","WHITE HISPANIC","M",12,40.805568769,-73.9144977,"(40.805568769, -73.9144977)","PATROL BORO BRONX","CYPRESS AVENUE","18-24","WHITE HISPANIC","F"
"672",987076100,"2018-12-30T00:00:00.000","16:15:00","2018-12-30T00:00:00.000","16:30:00",106,"2018-12-30T00:00:00.000",105,"ROBBERY",386,"ROBBERY,PERSONAL ELECTRONIC DEVICE","COMPLETED","FELONY","QUEENS","FRONT OF","RESIDENCE-HOUSE","N.Y. POLICE DEPT",0,"","","",1033910,188462,"UNKNOWN","WHITE HISPANIC","M",NA,40.683830334,-73.8209483049999,"(40.683830334, -73.820948305)","PATROL BORO QUEENS SOUTH","","18-24","BLACK HISPANIC","M"
"673",737485020,"2018-12-30T00:00:00.000","04:28:00","2018-12-30T00:00:00.000","04:59:00",75,"2018-12-30T00:00:00.000",104,"RAPE",157,"RAPE 1","COMPLETED","FELONY","BROOKLYN","FRONT OF","STREET","N.Y. POLICE DEPT",0,"","","",1017141,183798,"UNKNOWN","UNKNOWN","M",NA,40.671106911,-73.881432957,"(40.671106911, -73.881432957)","PATROL BORO BKLYN NORTH","","18-24","BLACK","F"
"674",850925099,"2018-12-30T00:00:00.000","20:20:00","2018-12-30T00:00:00.000","20:37:00",66,"2018-12-30T00:00:00.000",236,"DANGEROUS WEAPONS",782,"WEAPONS, POSSESSION, ETC","COMPLETED","MISDEMEANOR","BROOKLYN","OPPOSITE OF","SOCIAL CLUB/POLICY","N.Y. POLICE DEPT",0,"","","",983301,172954,"18-24","WHITE HISPANIC","M",NA,40.6414035450001,-74.003420961,"(40.641403545, -74.003420961)","PATROL BORO BKLYN SOUTH","","UNKNOWN","UNKNOWN","E"
"675",280516625,"2018-12-30T00:00:00.000","21:15:00","2018-12-30T00:00:00.000","21:30:00",81,"2018-12-31T00:00:00.000",578,"HARRASSMENT 2",638,"HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT",0,"","","",1003086,190886,"25-44","BLACK","F",NA,40.690602918,-73.9320798689999,"(40.690602918, -73.932079869)","PATROL BORO BKLYN NORTH","","45-64","BLACK","F"
